Timestamp (EST),baseline.out.electricity.ceiling_fan.energy_consumption.kwh,baseline.out.electricity.clothes_dryer.energy_consumption.kwh,baseline.out.electricity.clothes_washer.energy_consumption.kwh,baseline.out.electricity.cooling_fans-pumps.energy_consumption.kwh,baseline.out.electricity.cooling.energy_consumption.kwh,baseline.out.electricity.dishwasher.energy_consumption.kwh,baseline.out.electricity.freezer.energy_consumption.kwh,baseline.out.electricity.heating_fans-pumps.energy_consumption.kwh,baseline.out.electricity.heating_hp-bkup.energy_consumption.kwh,baseline.out.electricity.heating.energy_consumption.kwh,baseline.out.electricity.hot_tub-heater.energy_consumption.kwh,baseline.out.electricity.hot_tub-pump.energy_consumption.kwh,baseline.out.electricity.hot_water.energy_consumption.kwh,baseline.out.electricity.lighting_exterior.energy_consumption.kwh,baseline.out.electricity.lighting_garage.energy_consumption.kwh,baseline.out.electricity.lighting_interior.energy_consumption.kwh,baseline.out.electricity.mech_vent.energy_consumption.kwh,baseline.out.electricity.plug_loads.energy_consumption.kwh,baseline.out.electricity.pool_heater.energy_consumption.kwh,baseline.out.electricity.pool_pump.energy_consumption.kwh,baseline.out.electricity.range_oven.energy_consumption.kwh,baseline.out.electricity.refrigerator.energy_consumption.kwh,baseline.out.electricity.well_pump.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.ceiling_fan.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.clothes_dryer.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.clothes_washer.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.cooling_fans-pumps.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.cooling.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.dishwasher.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.freezer.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.heating_fans-pumps.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.heating_hp-bkup.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.heating.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.hot_tub-heater.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.hot_tub-pump.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.hot_water.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.lighting_exterior.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.lighting_garage.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.lighting_interior.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.mech_vent.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.plug_loads.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.pool_heater.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.pool_pump.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.range_oven.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.refrigerator.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.well_pump.energy_consumption.kwh,savings.out.electricity.ceiling_fan.energy_consumption.kwh,savings.out.electricity.clothes_dryer.energy_consumption.kwh,savings.out.electricity.clothes_washer.energy_consumption.kwh,savings.out.electricity.cooling_fans-pumps.energy_consumption.kwh,savings.out.electricity.cooling.energy_consumption.kwh,savings.out.electricity.dishwasher.energy_consumption.kwh,savings.out.electricity.freezer.energy_consumption.kwh,savings.out.electricity.heating_fans-pumps.energy_consumption.kwh,savings.out.electricity.heating_hp-bkup.energy_consumption.kwh,savings.out.electricity.heating.energy_consumption.kwh,savings.out.electricity.hot_tub-heater.energy_consumption.kwh,savings.out.electricity.hot_tub-pump.energy_consumption.kwh,savings.out.electricity.hot_water.energy_consumption.kwh,savings.out.electricity.lighting_exterior.energy_consumption.kwh,savings.out.electricity.lighting_garage.energy_consumption.kwh,savings.out.electricity.lighting_interior.energy_consumption.kwh,savings.out.electricity.mech_vent.energy_consumption.kwh,savings.out.electricity.plug_loads.energy_consumption.kwh,savings.out.electricity.pool_heater.energy_consumption.kwh,savings.out.electricity.pool_pump.energy_consumption.kwh,savings.out.electricity.range_oven.energy_consumption.kwh,savings.out.electricity.refrigerator.energy_consumption.kwh,savings.out.electricity.well_pump.energy_consumption.kwh
2018-11-27,2009486.6790268472,9569025.85543625,778003.2635446361,5308600.904277062,21085391.83351732,1700606.9257589863,1636805.6460363658,2314100.325981379,122279.3091304382,27284770.941827245,1405421.3761779778,2916069.016391026,11650772.17685329,2580049.2821686408,355392.15228871204,31818021.12779968,797754.8587769002,83403300.21664523,273748.48036919994,8670592.437305383,6028115.726780347,21056630.059039835,1636937.3653072733,2009486.6790268475,9178972.890806673,780457.7456206528,815343.2555414151,15388698.257290116,1705943.0090174705,1636805.6460363637,1670401.566183225,1996470.9264376578,28949316.08520553,1405421.3761779782,2916069.016391023,26512027.732393436,2580049.2821686324,355392.15228871186,31818021.1277996,797754.8587768998,83403300.21664514,273748.4803691998,8670592.437305376,15524015.595062843,21056630.05903982,1636937.365307273,-2.3283064365386963e-10,390052.9646295775,-2454.4820760167204,4493257.648735647,5696693.576227205,-5336.083258484257,2.0954757928848267e-9,643698.759798154,-1874191.6173072197,-1664545.1433782838,-4.656612873077393e-10,2.7939677238464355e-9,-14861255.555540146,8.381903171539307e-9,1.7462298274040222e-10,7.82310962677002e-8,4.656612873077393e-10,8.940696716308594e-8,1.1641532182693481e-10,7.450580596923828e-9,-9495899.868282497,1.4901161193847656e-8,2.3283064365386963e-10
2018-11-28,2010423.726046101,9478694.522780111,782527.2393864323,3929391.663012898,15184960.506464709,1673130.8669587465,1636805.646036366,1994125.6454483578,177306.7294758764,23091977.05661897,1405421.3761779766,2916069.0163910254,11683128.62834606,2580049.2821686403,355392.1522887122,31851785.813262433,797754.8587769005,83423945.03318344,273748.48036920006,8670592.437305382,5972123.898611215,21056630.059039835,1636937.3653072736,2010423.7260460998,9144115.225952422,785096.2494314691,594115.1710118679,11156792.46533401,1676415.1320153803,1636805.646036364,1586649.4174049206,3649038.090747503,26036908.57398899,1405421.3761779778,2916069.016391025,26478544.40316747,2580049.282168633,355392.1522887118,31851785.81326238,797754.8587768999,83423945.03318332,273748.4803691998,8670592.437305372,15516134.956991594,21056630.059039816,1636937.3653072736,1.1641532182693481e-9,334579.2968276888,-2569.01004503679,3335276.49200103,4028168.041130699,-3284.265056633856,2.0954757928848267e-9,407476.22804343724,-3471731.361271627,-2944931.517370019,-1.1641532182693481e-9,4.656612873077393e-10,-14795415.774821412,7.450580596923828e-9,4.0745362639427185e-10,5.21540641784668e-8,5.820766091346741e-10,1.1920928955078125e-7,2.3283064365386963e-10,9.313225746154785e-9,-9544011.05838038,1.862645149230957e-8,0
2018-11-29,2010876.0267778724,9417859.590094414,780827.9639391127,1879725.7637341046,7124349.116911198,1646547.545202433,1636805.6460363653,2781763.0598584125,460272.16897555266,31853757.97036552,1405421.3761779782,2916069.016391026,11732201.07856448,2580049.282168641,355392.15228871215,31833349.715822358,797754.8587769005,83422153.5058202,273748.4803692,8670592.437305383,5931391.408995169,21056630.059039827,1636937.3653072736,2010876.026777875,9138187.858760865,783538.3784955816,254072.91427498808,4727472.430132873,1651667.8897285755,1636805.6460363641,2073333.2372487502,8287566.598927164,33703820.26373007,1405421.376177978,2916069.016391024,26420225.69596608,2580049.2821686324,355392.1522887118,31833349.7158223,797754.8587768998,83422153.50582021,273748.48036919994,8670592.437305376,15420739.454204276,21056630.059039824,1636937.365307273,-2.561137080192566e-9,279671.7313335482,-2710.414556468837,1625652.8494591166,2396876.6867783247,-5120.34452614258,1.1641532182693481e-9,708429.8226096623,-7827294.429951612,-1850062.293364551,2.3283064365386963e-10,1.862645149230957e-9,-14688024.6174016,8.847564458847046e-9,3.4924596548080444e-10,5.587935447692871e-8,6.984919309616089e-10,-1.4901161193847656e-8,5.820766091346741e-11,7.450580596923828e-9,-9489348.045209106,3.725290298461914e-9,4.656612873077393e-10
2018-11-30,2009553.5071863597,9478524.062547155,775044.422569109,2770838.8349572048,11405400.966913346,1692913.6970916037,1636805.646036365,3141311.3909805664,434753.98154422524,36380211.53881515,1405421.376177977,2916069.016391025,11838482.791684028,2580049.2821686408,355392.15228871227,31836463.036384046,797754.8587769003,83431378.69740517,273748.48036920006,8670592.437305383,5905604.940401736,21056630.059039835,1636937.3653072736,2009553.5071863586,9074999.412631454,778380.01940044,435449.86607482925,7849378.957491465,1697662.37051321,1636805.6460363641,2305694.021481485,7543370.1516415365,38505342.652961195,1405421.376177978,2916069.016391024,26657027.889365252,2580049.282168633,355392.152288712,31836463.03638392,797754.8587769,83431378.69740513,273748.4803691999,8670592.437305372,15462652.816769384,21056630.059039827,1636937.365307273,1.1641532182693481e-9,403524.6499157008,-3335.5968313310295,2335388.9688823754,3556022.0094218813,-4748.6734216064215,9.313225746154785e-10,835617.3694990813,-7108616.170097311,-2125131.1141460463,-9.313225746154785e-10,9.313225746154785e-10,-14818545.097681224,7.916241884231567e-9,2.9103830456733704e-10,1.2665987014770508e-7,3.4924596548080444e-10,4.470348358154297e-8,1.7462298274040222e-10,1.1175870895385742e-8,-9557047.876367647,7.450580596923828e-9,4.656612873077393e-10
2018-12-01,2256547.9634350776,11096600.874749064,898260.7787188013,3305693.651259093,14443455.829646898,1577814.0567505541,1514045.2225837258,4151213.4527856135,709839.2672346928,48148796.91826924,1281120.0309602534,2932346.0315905977,11773267.951109098,3094696.812672656,460195.1713135673,35684151.22111626,797754.8587769003,94169566.35122031,323748.5344973817,10252350.08186023,5888037.124773312,19248785.971191257,1870104.6879433934,2256547.963435074,10738799.51888374,901639.4748703978,486514.8123969917,8722117.190420724,1582180.6474340772,1514045.2225837263,2944523.042351679,11815689.788800946,49846622.00082208,1281120.0309602544,2932346.0315905977,27140590.15619301,3094696.812672642,460195.17131356744,35684151.221116245,797754.8587768999,94169566.35121979,323748.53449738177,10252350.08186023,15187415.472802926,19248785.971191242,1870104.6879433922,3.725290298461914e-9,357801.3558653239,-3378.696151596494,2819178.8388621015,5721338.639226174,-4366.5906835231,-4.656612873077393e-10,1206690.4104339345,-11105850.521566253,-1697825.0825528428,-9.313225746154785e-10,0,-15367322.205083912,1.3969838619232178e-8,-1.1641532182693481e-10,1.4901161193847656e-8,4.656612873077393e-10,5.21540641784668e-7,-5.820766091346741e-11,0,-9299378.348029613,1.4901161193847656e-8,1.1641532182693481e-9
2018-12-02,2332966.932361902,11163954.216428401,898938.0191613997,3289512.762071568,14451157.048637614,1562171.909066347,1489493.1378931776,4505595.918751213,823610.5768399194,52685589.7230933,1267781.5177311352,2934480.658598802,11904644.84878074,3218251.425847073,469493.002202296,36051520.14181851,797754.8587769003,95928323.7031269,324169.84245952737,10265776.730777966,5785670.670129559,18974957.10332703,1937650.5237778495,2332966.932361897,10868989.006068971,901288.3849019429,495078.2599241198,8835036.44099217,1567171.4302171406,1489493.1378931764,3610608.5091935084,14920632.617407855,58781473.56197669,1267781.5177311352,2934480.6585988025,27610730.132461198,3218251.425847061,469493.0022022968,36051520.14181848,797754.8587768996,95928323.70312642,324169.84245952725,10265776.730777958,15052066.173736494,18974957.103327025,1937650.5237778472,5.122274160385132e-9,294965.21035942994,-2350.3657405432314,2794434.5021474482,5616120.607645445,-4999.521150793647,1.1641532182693481e-9,894987.4095577043,-14097022.040567935,-6095883.8388833925,0,-4.656612873077393e-10,-15706085.283680458,1.210719347000122e-8,-8.149072527885437e-10,2.9802322387695312e-8,6.984919309616089e-10,4.917383193969727e-7,1.1641532182693481e-10,7.450580596923828e-9,-9266395.503606934,3.725290298461914e-9,2.3283064365386963e-9
2018-12-03,2310247.2951757256,9951394.792376928,804250.9917173099,3247936.930138196,14592626.209050639,1740429.244898191,1489493.137893177,4651803.825214424,897163.4409691215,55869577.91572214,1267781.5177311355,2934480.6585987993,11911979.48141827,3218251.425847155,469493.0022022981,33205944.906342786,797754.8587769015,93790769.81524138,324169.8424595272,10265776.730777968,6025170.203010517,18974957.103326984,1937650.523777847,2310247.295175719,9644521.820942594,807199.9053213162,505044.61453898356,9154118.384481244,1745980.8247580016,1489493.1378931764,3782838.7198565537,16956263.3925339,61715771.89592292,1267781.517731135,2934480.6585987997,28054271.290588383,3218251.425847135,469493.00220229774,33205944.90634277,797754.8587769016,93790769.81524125,324169.8424595272,10265776.730777958,15592787.340214726,18974957.10332704,1937650.523777846,6.51925802230835e-9,306872.9714343343,-2948.9136040062876,2742892.3155992124,5438507.824569395,-5551.5798598106485,6.984919309616089e-10,868965.1053578705,-16059099.951564778,-5846193.980200782,4.656612873077393e-10,-4.656612873077393e-10,-16142291.809170112,2.0023435354232788e-8,3.4924596548080444e-10,1.4901161193847656e-8,-1.1641532182693481e-10,1.341104507446289e-7,0,9.313225746154785e-9,-9567617.137204207,-5.587935447692871e-8,9.313225746154785e-10
2018-12-04,2283878.017234679,10040815.954556229,803956.5604058341,3065393.39111905,12927454.18848059,1732546.1855168296,1489493.1378931776,4126139.575762659,353546.14544765104,50059621.989278,1267781.5177311355,2934480.658598799,11796886.378614577,3218251.425847156,469493.002202298,32726511.941806078,797754.8587769014,93386436.68987407,324169.84245952737,10265776.730777971,6105216.778770051,18974957.103326984,1937650.5237778474,2283878.017234671,9696106.622549064,806414.9165780545,446238.2554779053,8179845.659067974,1737404.5442872015,1489493.1378931766,2935042.160417328,7016306.142805166,50588327.64637989,1267781.5177311352,2934480.6585988007,27975566.120639358,3218251.4258471355,469493.0022022978,32726511.941806,797754.8587769015,93386436.68987407,324169.8424595271,10265776.730777962,15818201.143561272,18974957.103327047,1937650.5237778458,7.916241884231567e-9,344709.33200716414,-2458.356172220432,2619155.1356411446,4747608.529412615,-4858.35877037188,9.313225746154785e-10,1191097.4153453307,-6662759.997357515,-528705.6571018845,2.3283064365386963e-10,-1.862645149230957e-9,-16178679.742024781,2.0489096641540527e-8,2.3283064365386963e-10,7.82310962677002e-8,-1.1641532182693481e-10,0,2.9103830456733704e-10,9.313225746154785e-9,-9712984.364791222,-6.332993507385254e-8,1.6298145055770874e-9
2018-12-05,2283370.5106320013,9983411.049796822,806258.9842058576,917117.6998589927,5065756.331454776,1747668.2357856978,1489493.137893177,4580328.4451744,461831.25056650356,54267500.87871023,1267781.517731136,2934480.6585987993,11941977.334716069,3218251.425847155,469493.002202298,32788151.960109062,797754.8587769015,93387263.08302052,324169.8424595272,10265776.730777971,6050358.608002511,18974957.10332699,1937650.5237778472,2283370.5106319943,9735416.592465345,808786.8319787307,110746.60899424177,1994603.369936482,1752376.7154591908,1489493.1378931766,3342366.0880537727,8518353.531577153,57025370.450231366,1267781.517731135,2934480.658598801,28471508.54614794,3218251.4258471346,469493.0022022978,32788151.96010905,797754.8587769016,93387263.08302051,324169.84245952714,10265776.730777958,15748286.05576729,18974957.103327043,1937650.523777846,6.984919309616089e-9,247994.45733147673,-2527.847772873123,806371.0908647509,3071152.961518294,-4708.479673492955,4.656612873077393e-10,1237962.357120627,-8056522.281010649,-2757869.571521133,9.313225746154785e-10,-1.862645149230957e-9,-16529531.21143187,2.0489096641540527e-8,2.3283064365386963e-10,1.1175870895385742e-8,-1.1641532182693481e-10,1.4901161193847656e-8,5.820766091346741e-11,1.30385160446167e-8,-9697927.44776478,-5.21540641784668e-8,1.1641532182693481e-9
2018-12-06,2282435.400660852,10035526.6025832,802430.4086326145,997204.7114976515,4918503.629671816,1732816.1615960188,1489493.1378931764,4566494.774024255,313865.7150819055,55315136.87966962,1267781.517731136,2934480.6585987997,11966966.22375358,3218251.4258471546,469493.00220229797,32769590.43880445,797754.8587769013,93389507.39537741,324169.84245952714,10265776.73077797,6104189.174752038,18974957.103326995,1937650.5237778472,2282435.4006608455,9730503.754217109,804963.5832877669,163098.96591106858,2947820.866745017,1738640.6231071732,1489493.1378931764,3346436.0682467027,6767665.679931735,57728141.913204625,1267781.5177311352,2934480.658598801,27973531.978001494,3218251.4258471355,469493.0022022977,32769590.43880447,797754.8587769014,93389507.39537737,324169.84245952714,10265776.730777958,15666912.84418903,18974957.103327036,1937650.5237778458,6.51925802230835e-9,305022.848366091,-2533.1746551523684,834105.7455865829,1970682.7629267988,-5824.461511154426,0,1220058.705777552,-6453799.96484983,-2413005.0335350037,6.984919309616089e-10,-1.3969838619232178e-9,-16006565.754247913,1.909211277961731e-8,2.9103830456733704e-10,-1.862645149230957e-8,-1.1641532182693481e-10,4.470348358154297e-8,0,1.1175870895385742e-8,-9562723.669436991,-4.0978193283081055e-8,1.3969838619232178e-9
2018-12-07,2283670.9952187957,10157882.667244669,808266.7345633928,3508128.0108427685,15461747.973173995,1716718.3233458595,1489493.1378931769,3996608.4428010485,331282.4409583911,49244638.78255259,1267781.5177311355,2934480.6585987993,11954175.410875248,3218251.425847156,469493.00220229797,32811215.423333365,797754.8587769014,93381496.49082142,324169.8424595272,10265776.730777966,6131703.490252285,18974957.103326987,1937650.5237778467,2283670.995218789,9713204.704012811,810653.6620868581,592526.5494373519,10543358.6293407,1722561.671076007,1489493.1378931764,3148260.3089148537,6842573.024946128,53061360.58993627,1267781.5177311352,2934480.6585987997,27746154.0078797,3218251.425847136,469493.00220229774,32811215.423333265,797754.8587769015,93381496.49082145,324169.84245952714,10265776.73077796,15725569.324153218,18974957.103327036,1937650.523777846,6.51925802230835e-9,444677.96323185787,-2386.927523465245,2915601.4614054165,4918389.343833294,-5843.3477301474195,4.656612873077393e-10,848348.1338861948,-6511290.583987737,-3816721.807383679,2.3283064365386963e-10,-4.656612873077393e-10,-15791978.597004453,2.0023435354232788e-8,2.3283064365386963e-10,1.0058283805847168e-7,-1.1641532182693481e-10,-2.9802322387695312e-8,5.820766091346741e-11,5.587935447692871e-9,-9593865.833900932,-4.842877388000488e-8,6.984919309616089e-10
2018-12-08,2310471.7506245053,11231833.950929396,914337.0673088289,4645762.4143159045,20027388.993247326,1583633.4335104409,1489493.1378931773,3872599.1075846725,481702.4585190055,48060365.10340792,1267781.5177311357,2934480.6585988,12019930.445739575,3218251.4258471555,469493.0022022979,35739133.12083133,797754.8587769014,95614603.75091417,324169.8424595273,10265776.730777973,5860693.027375006,18974957.103326984,1937650.5237778474,2310471.7506245025,10905519.311959129,917190.8234248323,781007.8672816228,13977575.422155475,1586969.2724727844,1489493.1378931764,3124489.5810023732,8485502.164294364,52184970.77920419,1267781.5177311352,2934480.6585987997,27562694.002977367,3218251.425847136,469493.00220229774,35739133.12083137,797754.8587769015,95614603.75091419,324169.84245952714,10265776.73077796,15241383.812098693,18974957.103327036,1937650.523777846,2.7939677238464355e-9,326314.638970267,-2853.75611600338,3864754.547034282,6049813.571091851,-3335.8389623435214,9.313225746154785e-10,748109.5265822993,-8003799.705775359,-4124605.6757962704,4.656612873077393e-10,4.656612873077393e-10,-15542763.557237793,1.955777406692505e-8,1.7462298274040222e-10,-3.725290298461914e-8,-1.1641532182693481e-10,-1.4901161193847656e-8,1.7462298274040222e-10,1.30385160446167e-8,-9380690.784723688,-5.21540641784668e-8,1.3969838619232178e-9
2018-12-09,2334875.8932662606,11245566.411316222,906752.5554661602,3823954.502865741,16672870.349664915,1554611.6103249514,1489493.137893177,4262190.570503975,369844.9524383745,52372174.85595705,1267781.5177311355,2934480.6585987993,12041622.23677677,3218251.425847154,469493.00220229797,36064994.4905458,797754.8587769013,95957586.68880074,324169.84245952725,10265776.730777968,5826705.097118481,18974957.103326987,1937650.5237778472,2334875.893266257,10862602.316346258,909876.045530342,544320.2018514554,10228541.823640808,1559596.8457459928,1489493.1378931766,3140993.230829866,7141034.607129343,54388332.24438363,1267781.517731135,2934480.6585988007,27698303.108620428,3218251.425847135,469493.0022022976,36064994.4905458,797754.8587769015,95957586.68880075,324169.84245952714,10265776.73077796,15107435.967333922,18974957.10332704,1937650.5237778453,3.725290298461914e-9,382964.09496996365,-3123.490064181853,3279634.3010142855,6444328.526024107,-4985.235421041492,4.656612873077393e-10,1121197.3396741091,-6771189.654690968,-2016157.3884265795,4.656612873077393e-10,-1.3969838619232178e-9,-15656680.871843658,1.909211277961731e-8,3.4924596548080444e-10,0,-2.3283064365386963e-10,-1.4901161193847656e-8,1.1641532182693481e-10,7.450580596923828e-9,-9280730.870215442,-5.21540641784668e-8,1.862645149230957e-9
2018-12-10,2308706.3734107316,10028292.696446965,801262.3686272177,2064758.1674330707,9559564.586113287,1734407.2044806501,1489493.1378931773,3868660.3624006365,251996.8829718582,47148864.35878213,1267781.5177311357,2934480.6585987993,12056912.810230495,3218251.425847154,469493.00220229797,33233639.125185397,797754.8587769015,93796356.26196697,324169.8424595273,10265776.730777975,6029622.265941533,18974957.103326984,1937650.5237778472,2308706.3734107264,9747178.590670599,804204.9868248926,272878.7457714909,5138884.013526142,1738890.502312309,1489493.1378931764,2724768.3250345583,5463967.900558706,47812757.32930294,1267781.5177311355,2934480.6585988007,27961465.86324423,3218251.4258471346,469493.0022022978,33233639.125185393,797754.8587769015,93796356.2619671,324169.84245952714,10265776.730777958,15660646.735710658,18974957.10332704,1937650.5237778458,5.122274160385132e-9,281114.10577636585,-2942.618197674863,1791879.4216615797,4420680.5725871455,-4483.297831658972,9.313225746154785e-10,1143892.0373660782,-5211971.017586848,-663892.9705208093,2.3283064365386963e-10,-1.3969838619232178e-9,-15904553.053013736,1.955777406692505e-8,1.7462298274040222e-10,3.725290298461914e-9,0,-1.1920928955078125e-7,1.7462298274040222e-10,1.6763806343078613e-8,-9631024.469769124,-5.587935447692871e-8,1.3969838619232178e-9
2018-12-11,2283536.612506736,10198670.60486264,811417.1011699872,3658984.8327503446,15867975.28945378,1723142.301244527,1489493.137893177,4051017.9448019974,393555.87399070547,49008958.62426634,1267781.5177311362,2934480.6585987997,12046179.868829332,3218251.425847155,469493.00220229797,32788546.87579079,797754.8587769014,93394618.29679413,324169.84245952714,10265776.730777973,6097940.015444554,18974957.10332698,1937650.5237778472,2283536.612506729,9825796.109193016,813597.7330706086,591264.3204680062,10535851.357291104,1726505.2588802965,1489493.1378931769,3116572.3811482145,7666060.8413625965,52626346.07542236,1267781.5177311352,2934480.658598801,27770311.903281495,3218251.425847135,469493.0022022978,32788546.875790782,797754.8587769015,93394618.29679395,324169.8424595271,10265776.730777958,15753768.386157455,18974957.103327043,1937650.523777846,6.984919309616089e-9,372874.49566962384,-2180.6319006213453,3067720.5122823385,5332123.932162676,-3362.9576357693877,2.3283064365386963e-10,934445.5636537829,-7272504.967371891,-3617387.45115602,9.313225746154785e-10,-1.3969838619232178e-9,-15724132.034452163,2.0023435354232788e-8,1.7462298274040222e-10,7.450580596923828e-9,-1.1641532182693481e-10,1.7881393432617188e-7,5.820766091346741e-11,1.4901161193847656e-8,-9655828.3707129,-6.332993507385254e-8,1.1641532182693481e-9
2018-12-12,2283521.600383942,10127727.670919616,805782.7125038239,3160193.7358770994,13688300.774856381,1736556.3593496187,1489493.1378931769,3280853.4306634096,140054.8731677855,41100210.353109255,1267781.5177311355,2934480.658598799,12051587.864998592,3218251.425847156,469493.00220229797,32818229.47451006,797754.8587769014,93396984.64318144,324169.8424595272,10265776.730777973,6116820.665423995,18974957.10332699,1937650.5237778467,2283521.6003839388,9693386.764883107,807702.0850417125,489784.7917238727,8774304.89824889,1743140.62797871,1489493.1378931764,2450330.0134100714,2888234.6036919486,43007893.047834255,1267781.5177311352,2934480.658598801,27718238.72342236,3218251.425847136,469493.0022022977,32818229.47451004,797754.8587769014,93396984.64318153,324169.84245952725,10265776.73077796,15878670.458417756,18974957.10332704,1937650.523777846,3.259629011154175e-9,434340.9060365092,-1919.3725378885865,2670408.944153227,4913995.876607491,-6584.268629091326,4.656612873077393e-10,830523.4172533383,-2748179.730524163,-1907682.6947249994,2.3283064365386963e-10,-2.3283064365386963e-9,-15666650.858423768,2.0023435354232788e-8,2.9103830456733704e-10,1.862645149230957e-8,0,-8.940696716308594e-8,-5.820766091346741e-11,1.30385160446167e-8,-9761849.792993762,-4.842877388000488e-8,6.984919309616089e-10
2018-12-13,2284304.167817082,10282789.824256243,807681.261774618,5271575.682596883,23144016.82239742,1727399.2065792845,1489493.1378931769,3714215.643146474,271183.82868239266,45844128.07949554,1267781.5177311357,2934480.6585988,12127060.3437967,3218251.4258471555,469493.002202298,32793093.369816847,797754.8587769016,93379929.66103818,324169.84245952725,10265776.73077797,6110326.227400624,18974957.103326995,1937650.523777847,2284304.167817075,9852738.269110192,810297.9716291617,944955.2602612772,16945472.823951744,1732273.5459964976,1489493.1378931764,2908134.6252349634,5446180.229970728,49721369.807117544,1267781.5177311352,2934480.6585988007,27771546.0450534,3218251.425847136,469493.00220229774,32793093.369816788,797754.8587769015,93379929.66103815,324169.84245952714,10265776.730777957,15880698.063518342,18974957.10332704,1937650.523777846,6.984919309616089e-9,430051.55514605157,-2616.709854543791,4326620.422335606,6198543.998445675,-4874.339417213108,4.656612873077393e-10,806081.0179115105,-5174996.401288335,-3877241.7276220024,4.656612873077393e-10,-4.656612873077393e-10,-15644485.7012567,1.955777406692505e-8,2.9103830456733704e-10,5.960464477539063e-8,1.1641532182693481e-10,2.9802322387695312e-8,1.1641532182693481e-10,1.30385160446167e-8,-9770371.836117718,-4.470348358154297e-8,9.313225746154785e-10
2018-12-14,2282825.473722352,10047094.411716249,814768.4365171455,2038918.914278867,9151773.829884443,1725755.1370028667,1489493.137893177,3546458.076550539,176384.2103173854,45346518.33983339,1267781.5177311352,2934480.658598799,12152184.341939302,3218251.4258471546,469493.002202298,32750350.22427112,797754.8587769014,93377756.53519888,324169.8424595272,10265776.730777971,6130947.557230556,18974957.103326984,1937650.5237778465,2282825.473722346,9793546.679607874,817409.8437349872,262207.0635165477,5031975.665345655,1729913.252884432,1489493.1378931766,2654659.7745613987,3691477.1197412503,46322094.69861842,1267781.517731135,2934480.658598801,28216286.478086505,3218251.4258471346,469493.00220229774,32750350.224271096,797754.8587769016,93377756.535199,324169.84245952714,10265776.730777958,15913466.137732746,18974957.103327043,1937650.523777846,6.05359673500061e-9,253547.73210837506,-2641.407217841712,1776711.8507623193,4119798.1645387886,-4158.11588156526,4.656612873077393e-10,891798.3019891405,-3515092.909423865,-975576.3587850258,2.3283064365386963e-10,-2.3283064365386963e-9,-16064102.136147203,2.0023435354232788e-8,2.9103830456733704e-10,2.2351741790771484e-8,-2.3283064365386963e-10,-1.1920928955078125e-7,5.820766091346741e-11,1.30385160446167e-8,-9782518.58050219,-5.960464477539063e-8,4.656612873077393e-10
2018-12-15,2309801.531981271,11444793.261374302,897923.24808706,4413882.744405478,18430334.964094684,1602449.9187715035,1489493.1378931776,3501597.253167497,96360.87913507273,44182566.95871793,1267781.5177311357,2934480.6585987997,12171339.568487173,3218251.4258471546,469493.002202298,35738162.659732275,797754.8587769014,95589933.99055155,324169.8424595272,10265776.730777975,5782791.005995194,18974957.103326987,1937650.523777847,2309801.531981268,10954527.355328169,900593.2267644032,682655.2184358484,12592331.307530068,1606672.9257644792,1489493.1378931764,2579371.5574639686,1565435.835117911,45409267.56030501,1267781.5177311352,2934480.658598801,28022035.420339968,3218251.4258471355,469493.0022022977,35738162.65973229,797754.8587769014,95589933.99055159,324169.84245952714,10265776.730777958,15075921.88963443,18974957.103327036,1937650.5237778458,3.259629011154175e-9,490265.9060461335,-2669.9786773431115,3731227.52596963,5838003.656564616,-4223.006992975716,1.1641532182693481e-9,922225.6957035284,-1469074.9559828383,-1226700.6015870795,4.656612873077393e-10,-1.3969838619232178e-9,-15850695.851852795,1.909211277961731e-8,3.4924596548080444e-10,-1.4901161193847656e-8,0,-4.470348358154297e-8,5.820766091346741e-11,1.6763806343078613e-8,-9293130.883639235,-4.842877388000488e-8,1.1641532182693481e-9
